2024-06-09 16:46:20,157.hm_producer.INFO ==================================================
2024-06-09 16:46:20,157.hm_producer.INFO Today is 2024-06-09 at 04:46 PM
2024-06-09 16:46:20,158.hm_producer.INFO Running on: nt Windows 10
2024-06-09 16:46:20,158.hm_producer.INFO Python version:  3.10.11
2024-06-09 16:46:20,158.hm_producer.INFO Python path: C:\Users\Hayley\Documents\streaming-06-smart-smoker\.venv
2024-06-09 16:46:20,158.hm_producer.INFO Working dir: C:\Users\Hayley\Documents\streaming-06-smart-smoker
2024-06-09 16:46:20,158.hm_producer.INFO ==================================================
2024-06-09 16:46:24,950.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:30:25,167.4
2024-06-09 16:46:24,950.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:30:30,174.9
2024-06-09 16:46:24,951.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:30:30,167.4
2024-06-09 16:46:24,951.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:31:25,174.6
2024-06-09 16:46:24,951.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:31:25,167.0
2024-06-09 16:46:24,952.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:31:30,174.6
2024-06-09 16:46:24,952.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:31:30,167.0
2024-06-09 16:46:24,952.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:32:25,174.4
2024-06-09 16:46:24,952.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:32:25,166.7
2024-06-09 16:46:24,953.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:32:30,174.4
2024-06-09 16:46:24,953.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:32:30,166.7
2024-06-09 16:46:24,953.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:33:25,174.3
2024-06-09 16:46:24,954.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:33:25,166.4
2024-06-09 16:46:24,954.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:33:30,174.3
2024-06-09 16:46:24,954.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:33:30,166.4
2024-06-09 16:46:24,955.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:34:25,174.4
2024-06-09 16:46:24,955.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:34:25,166.2
2024-06-09 16:46:24,955.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:34:30,174.4
2024-06-09 16:46:24,956.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:34:30,166.2
2024-06-09 16:46:24,956.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:35:25,174.5
2024-06-09 16:46:24,956.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:35:25,166.0
2024-06-09 16:46:24,957.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:35:30,174.5
2024-06-09 16:46:24,957.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:35:30,166.0
2024-06-09 16:46:24,958.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:36:25,174.7
2024-06-09 16:46:24,958.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:36:25,165.9
2024-06-09 16:46:24,958.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:36:30,174.7
2024-06-09 16:46:24,958.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:36:30,165.9
2024-06-09 16:46:24,959.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:37:25,175.0
2024-06-09 16:46:24,959.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:37:25,165.8
2024-06-09 16:46:24,959.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:37:30,175.0
2024-06-09 16:46:24,960.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:37:30,165.8
2024-06-09 16:46:24,960.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:38:25,175.3
2024-06-09 16:46:24,961.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:38:25,165.7
2024-06-09 16:46:24,961.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:38:30,175.3
2024-06-09 16:46:24,961.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:38:30,165.7
2024-06-09 16:46:24,962.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:39:25,175.8
2024-06-09 16:46:24,962.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:39:25,165.7
2024-06-09 16:46:24,962.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:39:30,175.8
2024-06-09 16:46:24,963.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:39:30,165.7
2024-06-09 16:46:24,963.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:40:25,176.2
2024-06-09 16:46:24,964.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:40:25,165.7
2024-06-09 16:46:24,964.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:40:30,176.2
2024-06-09 16:46:24,965.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:40:30,165.7
2024-06-09 16:46:24,965.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:41:25,176.7
2024-06-09 16:46:24,965.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:41:25,165.8
2024-06-09 16:46:24,966.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:41:30,176.7
2024-06-09 16:46:24,966.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:41:30,165.8
2024-06-09 16:46:24,967.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:42:25,177.2
2024-06-09 16:46:24,967.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:42:25,165.9
2024-06-09 16:46:24,967.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:42:30,177.2
2024-06-09 16:46:24,967.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:42:30,165.9
2024-06-09 16:46:24,968.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:43:25,177.7
2024-06-09 16:46:24,968.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:43:25,166.1
2024-06-09 16:46:24,968.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:43:30,177.7
2024-06-09 16:46:24,969.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:43:30,166.1
2024-06-09 16:46:24,969.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:44:25,178.2
2024-06-09 16:46:24,969.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:44:25,166.2
2024-06-09 16:46:24,970.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:44:30,178.2
2024-06-09 16:46:24,971.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:44:30,166.2
2024-06-09 16:46:24,971.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:45:20,178.6
2024-06-09 16:46:24,972.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:45:20,166.4
2024-06-09 16:46:24,972.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:45:25,178.7
2024-06-09 16:46:24,972.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:45:25,166.4
2024-06-09 16:46:24,973.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:45:30,178.7
2024-06-09 16:46:24,973.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:45:30,166.4
2024-06-09 16:46:24,973.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:46:25,179.2
2024-06-09 16:46:24,974.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:46:25,166.6
2024-06-09 16:46:24,974.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:46:30,179.2
2024-06-09 16:46:24,974.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:46:30,166.6
2024-06-09 16:46:24,974.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:47:25,179.7
2024-06-09 16:46:24,975.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:47:25,166.8
2024-06-09 16:46:24,975.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:47:30,179.7
2024-06-09 16:46:24,975.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:47:30,166.8
2024-06-09 16:46:24,976.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:48:25,180.2
2024-06-09 16:46:24,976.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:48:25,167.0
2024-06-09 16:46:24,976.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:48:30,180.2
2024-06-09 16:46:24,977.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:48:30,167.0
2024-06-09 16:46:24,978.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:49:25,180.8
2024-06-09 16:46:24,978.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:49:25,167.2
2024-06-09 16:46:24,979.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:49:30,180.8
2024-06-09 16:46:24,979.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:49:30,167.2
2024-06-09 16:46:24,979.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:50:25,181.2
2024-06-09 16:46:24,979.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:50:25,167.5
2024-06-09 16:46:24,980.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:50:30,181.2
2024-06-09 16:46:24,980.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:50:30,167.5
2024-06-09 16:46:24,980.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:51:25,181.7
2024-06-09 16:46:24,981.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:51:25,167.8
2024-06-09 16:46:24,981.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:51:30,181.7
2024-06-09 16:46:24,981.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:51:30,167.8
2024-06-09 16:46:24,982.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:52:25,182.1
2024-06-09 16:46:24,982.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:52:25,168.0
2024-06-09 16:46:24,982.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:52:30,182.1
2024-06-09 16:46:24,983.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:52:30,168.0
2024-06-09 16:46:24,983.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:53:25,182.6
2024-06-09 16:46:24,983.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:53:25,168.3
2024-06-09 16:46:24,984.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:53:30,182.6
2024-06-09 16:46:24,984.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:53:30,168.3
2024-06-09 16:46:24,985.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:54:25,183.1
2024-06-09 16:46:24,986.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:54:25,168.6
2024-06-09 16:46:24,986.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:54:30,183.1
2024-06-09 16:46:24,986.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:54:30,168.6
2024-06-09 16:46:24,987.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:55:25,183.5
2024-06-09 16:46:24,987.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:55:25,168.9
2024-06-09 16:46:24,987.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:55:30,183.5
2024-06-09 16:46:24,987.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:55:30,168.9
2024-06-09 16:46:24,988.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:56:25,184.0
2024-06-09 16:46:24,988.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:56:25,169.2
2024-06-09 16:46:24,988.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:56:30,184.0
2024-06-09 16:46:24,989.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:56:30,169.2
2024-06-09 16:46:24,989.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:57:25,184.5
2024-06-09 16:46:24,989.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:57:25,169.6
2024-06-09 16:46:24,990.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:57:30,184.5
2024-06-09 16:46:24,990.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:57:30,169.6
2024-06-09 16:46:24,991.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:58:25,184.9
2024-06-09 16:46:24,992.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:58:25,169.9
2024-06-09 16:46:24,992.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:58:30,184.9
2024-06-09 16:46:24,993.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:58:30,169.9
2024-06-09 16:46:24,993.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:59:25,185.3
2024-06-09 16:46:24,993.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:59:25,170.2
2024-06-09 16:46:24,994.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 20:59:30,185.3
2024-06-09 16:46:24,994.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 20:59:30,170.2
2024-06-09 16:46:24,994.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:00:25,185.7
2024-06-09 16:46:24,995.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:00:25,170.6
2024-06-09 16:46:24,995.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:00:30,185.7
2024-06-09 16:46:24,995.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:00:30,170.6
2024-06-09 16:46:24,996.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:01:25,186.0
2024-06-09 16:46:24,996.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:01:25,170.9
2024-06-09 16:46:24,996.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:01:30,186.0
2024-06-09 16:46:24,997.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:01:30,170.9
2024-06-09 16:46:24,997.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:02:25,186.3
2024-06-09 16:46:24,997.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:02:25,171.2
2024-06-09 16:46:24,998.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:02:30,186.3
2024-06-09 16:46:24,998.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:02:30,171.2
2024-06-09 16:46:24,999.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:03:25,186.6
2024-06-09 16:46:25,000.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:03:25,171.6
2024-06-09 16:46:25,000.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:03:30,186.6
2024-06-09 16:46:25,000.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:03:30,171.6
2024-06-09 16:46:25,001.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:04:25,187.0
2024-06-09 16:46:25,001.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:04:25,171.9
2024-06-09 16:46:25,002.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:04:30,187.0
2024-06-09 16:46:25,002.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:04:30,171.9
2024-06-09 16:46:25,002.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:05:25,187.4
2024-06-09 16:46:25,003.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:05:25,172.3
2024-06-09 16:46:25,003.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:05:30,187.4
2024-06-09 16:46:25,003.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:05:30,172.3
2024-06-09 16:46:25,004.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:06:25,187.7
2024-06-09 16:46:25,004.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:06:25,172.7
2024-06-09 16:46:25,005.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:06:30,187.7
2024-06-09 16:46:25,006.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:06:30,172.7
2024-06-09 16:46:25,006.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:07:25,188.1
2024-06-09 16:46:25,007.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:07:25,173.0
2024-06-09 16:46:25,007.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:07:30,188.1
2024-06-09 16:46:25,007.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:07:30,173.0
2024-06-09 16:46:25,008.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:08:25,188.4
2024-06-09 16:46:25,008.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:08:25,173.4
2024-06-09 16:46:25,008.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:08:30,188.4
2024-06-09 16:46:25,009.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:08:30,173.4
2024-06-09 16:46:25,009.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:09:25,188.6
2024-06-09 16:46:25,009.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:09:25,173.8
2024-06-09 16:46:25,009.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:09:30,188.6
2024-06-09 16:46:25,010.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:09:30,173.8
2024-06-09 16:46:25,010.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:10:25,189.0
2024-06-09 16:46:25,010.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:10:25,174.2
2024-06-09 16:46:25,011.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:10:30,189.0
2024-06-09 16:46:25,011.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:10:30,174.2
2024-06-09 16:46:25,012.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:11:25,189.2
2024-06-09 16:46:25,012.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:11:25,174.6
2024-06-09 16:46:25,013.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:11:30,189.2
2024-06-09 16:46:25,013.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:11:30,174.6
2024-06-09 16:46:25,014.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:12:25,189.5
2024-06-09 16:46:25,014.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:12:25,175.0
2024-06-09 16:46:25,014.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:12:30,189.5
2024-06-09 16:46:25,015.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:12:30,175.0
2024-06-09 16:46:25,015.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:13:25,189.7
2024-06-09 16:46:25,015.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:13:25,175.4
2024-06-09 16:46:25,016.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:13:30,189.7
2024-06-09 16:46:25,016.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:13:30,175.4
2024-06-09 16:46:25,016.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:14:25,190.1
2024-06-09 16:46:25,017.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:14:25,175.8
2024-06-09 16:46:25,017.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:14:30,190.1
2024-06-09 16:46:25,017.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:14:30,175.8
2024-06-09 16:46:25,018.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:15:25,190.3
2024-06-09 16:46:25,018.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:15:25,176.3
2024-06-09 16:46:25,018.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:15:30,190.3
2024-06-09 16:46:25,019.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:15:30,176.3
2024-06-09 16:46:25,019.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:16:25,190.7
2024-06-09 16:46:25,020.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:16:25,176.7
2024-06-09 16:46:25,020.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:16:30,190.7
2024-06-09 16:46:25,021.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:16:30,176.7
2024-06-09 16:46:25,021.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:17:25,191.0
2024-06-09 16:46:25,021.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:17:25,177.2
2024-06-09 16:46:25,022.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:17:30,191.0
2024-06-09 16:46:25,022.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:17:30,177.2
2024-06-09 16:46:25,022.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:18:25,191.3
2024-06-09 16:46:25,023.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:18:25,177.6
2024-06-09 16:46:25,023.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:18:30,191.3
2024-06-09 16:46:25,023.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:18:30,177.6
2024-06-09 16:46:25,023.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:19:25,191.5
2024-06-09 16:46:25,024.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:19:25,178.1
2024-06-09 16:46:25,024.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:19:30,191.5
2024-06-09 16:46:25,024.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:19:30,178.1
2024-06-09 16:46:25,025.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:20:25,191.8
2024-06-09 16:46:25,025.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:20:25,178.5
2024-06-09 16:46:25,025.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:20:30,191.8
2024-06-09 16:46:25,026.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:20:30,178.5
2024-06-09 16:46:25,027.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:21:25,192.1
2024-06-09 16:46:25,027.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:21:25,178.9
2024-06-09 16:46:25,028.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:21:30,192.1
2024-06-09 16:46:25,028.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:21:30,178.9
2024-06-09 16:46:25,028.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:22:25,192.3
2024-06-09 16:46:25,028.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:22:25,179.3
2024-06-09 16:46:25,029.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:22:30,192.3
2024-06-09 16:46:25,029.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:22:30,179.3
2024-06-09 16:46:25,029.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:23:25,192.6
2024-06-09 16:46:25,030.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:23:25,179.8
2024-06-09 16:46:25,030.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:23:30,192.6
2024-06-09 16:46:25,030.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:23:30,179.8
2024-06-09 16:46:25,030.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:24:25,192.8
2024-06-09 16:46:25,031.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:24:25,180.2
2024-06-09 16:46:25,031.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:24:30,192.8
2024-06-09 16:46:25,031.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:24:30,180.2
2024-06-09 16:46:25,032.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:25:25,193.1
2024-06-09 16:46:25,032.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:25:25,180.6
2024-06-09 16:46:25,033.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:25:30,193.1
2024-06-09 16:46:25,033.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:25:30,180.6
2024-06-09 16:46:25,033.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:26:25,193.4
2024-06-09 16:46:25,034.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:26:25,181.1
2024-06-09 16:46:25,034.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:26:30,193.4
2024-06-09 16:46:25,034.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:26:30,181.1
2024-06-09 16:46:25,035.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:27:25,193.7
2024-06-09 16:46:25,035.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:27:25,181.5
2024-06-09 16:46:25,035.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:27:30,193.7
2024-06-09 16:46:25,036.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:27:30,181.5
2024-06-09 16:46:25,036.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:28:25,194.0
2024-06-09 16:46:25,036.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:28:25,181.9
2024-06-09 16:46:25,037.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:28:30,194.0
2024-06-09 16:46:25,037.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:28:30,181.9
2024-06-09 16:46:25,037.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:29:25,194.2
2024-06-09 16:46:25,038.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:29:25,182.3
2024-06-09 16:46:25,038.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:29:30,194.2
2024-06-09 16:46:25,038.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:29:30,182.3
2024-06-09 16:46:25,038.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:30:25,194.4
2024-06-09 16:46:25,040.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:30:25,182.7
2024-06-09 16:46:25,040.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:30:30,194.4
2024-06-09 16:46:25,041.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:30:30,182.7
2024-06-09 16:46:25,041.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:31:25,194.6
2024-06-09 16:46:25,041.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:31:25,183.1
2024-06-09 16:46:25,042.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:31:30,194.6
2024-06-09 16:46:25,042.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:31:30,183.1
2024-06-09 16:46:25,043.hm_producer.INFO  [*] Jackfruit Temp is 05/22/21 21:32:25,194.9
2024-06-09 16:46:25,043.hm_producer.INFO  [*] Pineapple Temp is 05/22/21 21:32:25,183.5
